company,source_type,source_name,publish_date,sentiment_score,url,engagement
Meta,news,GDELT,,0.0,https://www.freepressjournal.in/tech/the-layoff-wave-has-two-sides-tech-giants-reallocate-for-compute-while-others-cut-after-ai-gains,0
Meta,news,GDELT,,0.0,https://www.rte.ie/news/business/2025/1022/1540026-meta-cutting-hundreds-of-roles-in-ai-unit/,0
Meta,news,GDELT,,0.0,https://www.androidcentral.com/gaming/virtual-reality/thats-not-a-typo-the-meta-quest-3s-deal-we-saw-during-black-friday-is-back-at-walmart-but-how-long-will-it-last,0
Meta,news,GDELT,,0.0,https://telecom.economictimes.indiatimes.com/news/internet/meta-to-cut-600-jobs-in-ai-unit-axios-report-reveals/124750943,0
Meta,news,GDELT,,0.0,https://finance.yahoo.com/news/meta-cut-around-600-roles-155058775.html,0
Meta,news,GDELT,,0.0,https://www.itnews.com.au/news/meta-to-cut-around-600-roles-in-superintelligence-labs-ai-unit-621231,0
Meta,news,GDELT,,0.0,https://www.zerohedge.com/markets/inside-metas-16-billion-scam-ad-economy,0
Meta,news,GDELT,,0.0,http://www.techtimes.com/articles/312565/20251107/meta-glasses-2025-future-smart-glasses-ar-immersive-reality.htm,0
Meta,news,GDELT,,0.0,https://finance.yahoo.com/news/meta-just-made-no-brainer-132000366.html,0
Meta,news,GDELT,,0.0,https://news.sky.com/story/youtube-to-settle-lawsuit-with-trump-for-banning-his-account-13441323,0
Meta,news,GDELT,,0.0,https://www.aol.co.uk/articles/youtube-settle-lawsuit-trump-banning-012900037.html,0
Meta,news,GDELT,,0.0,https://markets.financialcontent.com/stocks/article/marketminute-2025-9-30-metas-strategic-chip-acquisition-rivos-deal-ignites-in-house-ai-ambitions-and-reshapes-semiconductor-landscape,0
Meta,news,GDELT,,0.0,https://markets.financialcontent.com/stocks/article/marketminute-2025-9-30-coreweave-soars-metas-14-billion-cloud-deal-ignites-ai-infrastructure-market,0
Meta,news,GDELT,,0.0,https://www.theguardian.com/technology/2025/nov/03/oakley-meta-vanguard-review-fantastic-ai-running-glasses-linked-to-garmin,0
Meta,news,GDELT,,0.0,https://www.edp24.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://indianexpress.com/article/world/youtube-pay-24-million-settle-lawsuit-trump-account-suspension-jan-6-attack-10279331/,0
Meta,news,GDELT,,0.0,https://www.bournemouthecho.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.independent.ie/world-news/north-america/youtube-to-pay-206m-to-settle-lawsuit-over-trumps-account-suspension/a1771206139.html,0
Meta,news,GDELT,,0.0,https://www.thetelegraphandargus.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
